rank,hotspot address,packet count,name,owner,lat,lng,location,reward scale,city,country
4980,112KVmZuLAtjVt6wQ9ckPRrmvTPZfvFZak1CvQdXT4UrjzLaTmWu,2338,slow-cornflower-cuckoo,1447S3QGHzvXc8PjFwrNsq4FkCG376FDNr8MwAEs5ZgxaSqRZpH,59.40925688880163,24.73401064709522,8c089b1b5ca1bff,1.0,Tallinn,Estonia
4981,112FVAqzVPQkSBLMzWPdSXyEgsdy6gECKsSScGpBz47Hygp7eJLN,2338,cheerful-aegean-badger,14WAaUMax4NY8G75LN6NFhhXApKtDgZMehJjMVehXWWeQ1gquAz,46.561102161652954,15.635128109844388,8c1e1028b6a8bff,0.615386962890625,Maribor,Slovenia
4982,1123XabNNfLZeSuTVWXbvuJ33Bq8e7dsEbw14mhae2TsDtswRp5Z,2337,steep-ruby-barbel,142TWga77qCq9frfay6f8hVpiAtbkgrsWWfuvkb7qt3CSvu2E3H,48.88596689894151,2.3193929268072977,8c1fb475bb63bff,0.26708984375,Paris,France
4983,11sJWu5XT89tyPZYxuKDi2HWceyxnNf7Fh7QJyrL8vr5whx8WM3,2337,clever-brick-yeti,14FhBZ95JcVpaSRbWeCBEc6uSgULtVRvwczdnHJ6gmFvDgxiS1Y,33.93692086945846,-116.49313543135214,8c29a05b629c1ff,1.0,Desert Hot Springs,United States
4984,1124xSvdtsrc2fuz91Rvm6747Zwb13RSzsRa5zDVeC6BpSFNWK7h,2335,nice-mauve-dragon,14eYuPfJ6HqUXSS2urPyLVgSeeZYFGYQJ6TjsoWnytTrstHbubj,43.07945452699173,-70.75605068794222,8c2a30d5a365bff,1.0,Portsmouth,United States
4985,1166ji9FUqzogerumt84YZT7rofu2zNTWPtdnfoZzLs6paZUb8i,2332,abundant-carrot-ostrich,13aZeRXW4gDEfL6cy6Fy4nCeQ27zN9kxZXLiLCasn5sEar9KGSu,51.4199018925781,-0.07795489038320745,8c194ad1d0931ff,0.31597900390625,London,United Kingdom
4986,11koNbQoQjrWzbgi3HHy8jf2YFoGnRhyzXMR5LPKPMjqJ7Vkob6,2332,boxy-aegean-frog,14YmG9kM1YwCLp8Mzx6J4Nx7wQsjs9eAc6xceLpDqXQPGCichLM,46.83906220618231,9.653318051707535,8c1f8e6c2501dff,0.5,Sankt Peter-Pagig,Switzerland
4987,112TZjbRBraT5Ncg91UHzMwGRuxb5vCYpkqb5yABTFvZvKbYiETX,2332,cheerful-smoke-salmon,12xzyw3zXT3CT8TJLNQqA92ijqWYkCNtP4Qm1C8kiDjw72e5SB1,45.7908577194977,16.04361309101609,8c1e130dd4001ff,0.605438232421875,Zagreb,Croatia
4988,112V19Vbk3KnRt4GfruPiYqeQqnuSeDFcZezNkJ2tagYxfWTdC5p,2332,flaky-oily-halibut,137HY7PCiSW7bs7EpqB8RSiVz3yg2tBdcE2Y8qFrfjSfVq1Lszu,48.82219613152811,2.327727008936464,8c1fb4673ceebff,0.214080810546875,Paris,France
4989,112HkWKZak6po6tYupFe5DCfMFiyqV1Nr44vK3gRMzHp9b28AvWU,2331,festive-silver-cottonmouth,14QZWj15PVdTemokMu1aNqW1xvBKTL3EDVM2TPyBY4hic6HMSRN,44.77450717226781,20.463823669495252,8c1ef5920b2adff,0.7936553955078125,Beograd,Serbia
4990,112Arrnnd8U8SGmHz3nLvXHL7FKMYFe7q9QiTgVFFFizgEK8g4Ze,2330,scruffy-cider-cat,14mdZvMBiFiq2RL7VW3SYtio7GWwGYhv25sVLJTKUMTuA1tpPfN,39.15398360062994,-9.305098632953971,8c393306291b5ff,1.0,A dos Cunhados,Portugal
4991,11Ki9FbKQmsvuwctgayJhZe6xfXoUYqTv5m4TFvkqhnGyiy3QS9,2329,harsh-violet-okapi,13JUANhBmWC96M6XeVnvDnP5VeXcwMq3En7EhBmgfbdFfHuP2Zz,45.75757241293477,21.228883033310286,8c1e1928ec641ff,0.4556884765625,Timișoara,Romania
4992,112Q66wWVaMBNrp6sLnYxHwQXiNfJGSCYf1FjW6CZj2BzmLgPfcQ,2329,rare-powder-goblin,14mdZvMBiFiq2RL7VW3SYtio7GWwGYhv25sVLJTKUMTuA1tpPfN,39.16431812212131,-9.329930067453736,8c3933066d527ff,1.0,A dos Cunhados,Portugal
4993,11CYs4Nptuc6148FQVJ2pXw5akJxZmfXwGeL5AGWHpBDWHV7C9s,2329,swift-peanut-puppy,14R199eXMxp3yx88EX38JtsxzKkjUMFuWt4gZrmFS66HJiPS2H4,32.78416742602044,-96.64276400216299,8c26cb92e65c3ff,0.5,Mesquite,United States
4994,11ynpss9GAucJTEYRcLegXQNcykZCyBhf8ztm7ZBb6XYtxDTkey,2329,large-misty-guppy,13YpR4YUJFtSZSvJTz7VVvBMdPKmMtj6ouk2HP6afbwYgosG6S4,56.921853802284254,24.096607109689554,8c1f60776695dff,0.3698272705078125,Rīga,Latvia
4995,1164Y4Z3uKbKMbGTZobuuM4enrrusP49d4gTVXmX8LGseEpZyMi,2329,swift-wooden-sealion,13U7JudviYyuuNfFve1GoqWujxjRK2YiLMmmbaSr5arWMh8BP4a,6.2089841477604795,-75.5732722463121,8c661836d5689ff,0.4251708984375,Medellín,Colombia
4996,11CbyM65DRBrpizG5btd2pqyYvrByyNiz7SNrhswWWXAhmCTPb7,2328,short-carob-sparrow,13p85beupfWKuxccR3s6w144niw8L8yyVTuKLxbpXCwRuxD2vT3,47.27436864244577,8.452850805079127,8c1f83371381dff,0.7142791748046875,Affoltern am Albis,Switzerland
4997,112QHHA2grQh7s7CFXUtieye3DUgQR5EEznSswoEiqhzVzboDdqT,2328,rare-plum-orangutan,136iaLeNhEi5rifWqAWXgY9eE7eKU3C9pibvU5J1nd5TMhKsMTo,40.98106103449025,29.159879357861367,8c1ec9066522dff,0.4886322021484375,Dudullu Osb,Turkey
4998,1126jp46QU5ohwgEUEAPMmp56HUekEcKc1DdBvu9gJ64oxRfhS9U,2328,breezy-neon-zebra,13dUjNoZdW75xx84EuUZbJYZ81uT72YD7h8KFULX151GNawZL3U,33.26330275933074,-84.26707163726248,8c44c198da415ff,1.0,Griffin,United States
4999,1128itZL4jXBwasirJWA1hdTJQPUqRptSKpLDk3xZZNG7j5huL91,2326,overt-mauve-panda,13py5qS7bn4We7HvYzMjmHg66LxHjbLbgZsfAFewYLCJ8NpDyeZ,51.73727731996928,5.330935068672123,8c196928325ebff,0.9803924560546875,'s-Hertogenbosch,Netherlands
5000,112EctTXxJYr9HqEjAeDMbFYDgqwRN6wUepjoan4JkUhEJftarJA,2325,modern-eggshell-platypus,133WzPiFSiisEPS9F7PcAoRqhBptPXF8icidfzQZSRnAhqjUmL7,36.909039958666554,30.725888776492233,8c3f68d9a931dff,1.0,Antalya,Turkey
5001,11VVFVnAcjiayW67ReUC2u9tfUV3Jk6VsV1ebhjS6xfJG1Ts3RH,2325,expert-stone-scallop,141zgh9QunPaLHTeMTfiGfUhscKc3rdWtExXq1LU3CgcgMfGs8P,33.89472968659906,35.56864716778976,8c2da24eb4c11ff,0.6622467041015625,Jdeideh,Lebanon
5002,11yB2z7CeKSNruRwt8dijswxWL17Apm52guRo1AYQnsuQJmeux,2323,virtual-raisin-terrier,13ZhVBrEJLAaHKQ2vKZPFAxyAMqxd2726UhSFzDWXpGEizSUixU,45.79488854361243,3.1301544835008084,8c1f96af30261ff,1.0,Clermont-Ferrand,France
5003,112uNHWTihqz6edMBzJQpk46WJPSL3CNHGwbeJtR2dmQVwBYcTNo,2323,refined-pearl-duck,14StnkbzRVAye3ujRDbA2wBMJdxaWqzr65J5YkqmbN3hVedzwnn,48.95403254199676,2.2388292827199425,8c1fb4746b80bff,0.320098876953125,Argenteuil,France
5004,112vZFbfAgRgpFStSuypfNe7u4Xu9WHp6RFtDiDLYvysfXxidkfU,2323,quick-berry-panther,13UMbZ5MQXYD5FbU6Y58iTnAJ77jV3iQ1zCnaRcmwTw29fKCwUh,39.1249016563156,-9.372696056585774,8c39330292aa9ff,1.0,Silveira,Portugal
5005,112RMp77M95W1t5qxyWxhfDWdtTebz2R7dQTBx5brkv7Wf1ijAMb,2323,polite-ginger-spider,13R8H8z31ipqoL5Em1P3HaEuJ2RrrY9yjPqY2xX6J1ErsCRzGQA,54.820167721967145,24.974651413052424,8c1f40ab20d67ff,0.8333282470703125,Dūkštos,Lithuania
5006,112pQaNoawPobfBC1vUvPduwyPsaZeFRtt1ZDRorTb7QytA9RHt4,2323,gorgeous-olive-carp,13Zdehh4UWcGa967MTPuP2xgSi2Y1JWvzBjNB9BrCjfn7Nsgxzt,42.0948983688265,-87.72804119343712,8c2664db08647ff,0.6627960205078125,Winnetka,United States
5007,11A3513wMg7bLkkPRfMEHqSnG5xLvqr24UMF7oSCB23TNid4Erp,2321,clean-quartz-swift,13xM9aFyETSX4KzZrK3wxzowJKbFXQfth6iJZEFR9if9LiHLPzv,46.81482741759116,-114.05985476838879,8c2898c9caac1ff,1.0,Missoula,United States
5008,11N4fEp5stGPUqHSvYfcQ6CF3yB3Dmn9ayWRtLRyD5VyCbrD7sj,2320,early-pear-lemur,14WrUGfo2KLuE7eUR4YT9Y3ZG2jGCugbqBqbP4d8PySde4MPNSo,27.72664090330742,-82.42095297541424,8c441ad60d8d3ff,1.0,Ruskin,United States
5009,112v2DKLfbGvAKgqo8LnYHHLSozZ3CLQJLET6MJeNzZmX9yXZvup,2319,funny-emerald-cottonmouth,13sFYqBrx778ZuZ6jGQnPm9b9eftH8C4eHtMU84iUJbgqURjEAk,26.685752035246782,-81.98841761706507,8c441339da4c3ff,0.440521240234375,Cape Coral,United States
5010,112BFaRSmywxKRcgHbbK1kr4nDUNGHoJVwrfNb3ALvSQjDpDjwRh,2318,refined-brown-corgi,139M3UfqJdc23chAM9xWffAgFzWzHN4TZpz1mr8K6SYaCwqjYxZ,57.70916090501226,11.995728986554331,8c1f25a9e72d5ff,0.49676513671875,Gårda,Sweden
5011,112SWSAfqD5o4eUfnnVY6gGuzN55qvKXpnHHrThsPtLba3f5bm4y,2317,mysterious-orchid-tardigrade,13dLKW46TGjCjw6GSdWjEv5jEjZekLF5WTGedNgBZmymwsqAEBX,48.895870256018,2.2761462430924824,8c1fb4758d9c3ff,0.2425079345703125,Levallois-Perret,France
5012,11dQaQAi4uUhLqumBucU3DR9yaMzz6aaHZmThzmjAVZVcyZB4Pe,2316,stale-pewter-loris,14kUSsCHDdGzv7jmG1CWg6WVzps2GxkXHKMDVpZbZho9dBnkC5Y,59.438235046211915,24.74194424686577,8c089b1a29567ff,0.9523773193359375,Tallinn,Estonia
5013,11G4Y2Mtau5mMWzYbvgMkWy7Sr1voKF9V2DrkS9nhHGwu864RsU,2316,amusing-seaweed-locust,147CHEaLmuvChMvzbscWMk4H2srZi4QQhqagfBnjhzHqx2ZX1Hd,54.90905050664898,23.928330217479008,8c1f40d1aae13ff,0.445281982421875,Kaunas,Lithuania
5014,11q3XbGrhazqMZRCmsmkvamVNWyh3KhyHnGpZ5B9vyYYMm2cQhb,2316,scruffy-golden-sawfish,147cDjc8ifVqhTYWB8cCWm58AkdApRpwp5yKE6wFJc6ZrxWNRqV,29.55874775630741,-95.02318867932753,8c446c1a90d99ff,1.0,Seabrook,United States
5015,112J7wnSaR8tPHjE1zTSFZFFmJTqWforzUxCYMkkr514gc6Q8xkV,2316,exotic-goldenrod-pig,13supEkJY423hGfHJx9gauv1nMNwTMtzozgvCRYWNb85WDmhkU4,6.1766103563398715,-75.53961172602435,8c6619d9b4c8bff,1.0,Envigado,Colombia
5016,11Ymb4FnMDVgz6vKyhyx6o4UL2pTZaL525niu3N8V8VckUygSuB,2315,original-mulberry-python,13E6mWSXE73QrxGXQ5CZPDKLDyJPJQtcDvp5gEqvC8oUoSzEic6,40.98734361973693,29.293321570746457,8c1ec9a932f59ff,1.0,,Turkey
5017,11M3Z8pc4CcLTUCruU1NGbfyZ9mAnWo1D3NdmSiv4f5VGkRNfy4,2315,mean-green-cougar,13gRJ6xJD3hynAgRrrJDqCn8y8fDbNQcKMbXLrpUGNxphAyADHy,44.799501416038865,20.496692804792573,8c1e1b2d62b4bff,0.3569793701171875,Beograd,Serbia
5018,112t6iXWxZbpver3Ni3WVc7Wi6MzKJKzqLc3iawmj5rHjGmCrwza,2315,low-lava-stork,13oPrJ2PixxsivkBYEFKTFmBfN9pxPHLQ9LhSrmMdBYXU58JvTW,33.846077979228006,-117.3643527842376,8c29a017062e7ff,0.3917694091796875,Riverside,United States
5019,112NAgGNz4dJ6twmdQ7zGCueFYZbpujih2zJ4hqMvyYwE1DwSqSq,2315,savory-iris-iguana,13QBBqKty9BzqkypqFjUETu8X2XzvjcUKvPq82u8kmdXyRP2TQP,45.52854854904259,-73.59047845338135,8c2baa44559c3ff,0.1386566162109375,Montréal,Canada
5020,11fwzh8NHN8E4yRiJd4RHdEYwn2AsSuDrCZvG1ujBUmNCW1CK4x,2309,abundant-laurel-cottonmouth,13grP9ngAaf4H2QKQZ6kg2Lzunnqkrd4stTCEBHhBdrsE6J5Bbw,33.4410963664119,-112.44073461403411,8c29b69a64ebbff,1.0,Goodyear,United States
5021,112P4AJjSMzSymjADR9iKp6vrSTDtuAB115fzbvWqoVQ7yH2xHv1,2309,long-mossy-pig,142vo3YmDBearGmko3dY1xQNmFEFhmojCDgpVCF17yCgPiH4vro,59.89661855568314,10.622069177717341,8c099905b433dff,0.5,Fornebu,Norway
5022,11T7xt1N2QzkKssniCSeVq975xaBvTTFGeXrYgH4k8nYD6ByHPb,2308,narrow-strawberry-piranha,14bKxfsrLNUeU1YsMcmYFGK9SGmn7einiWEVpcNNqihyDepVj6a,37.95984434940904,23.828348543520708,8c1eda296ab2dff,1.0,East Attica Regional Unit,Greece
5023,11Pkad1B1JaXhNcCeCWCJQ3NS5crpbueujg7pcdw1DLvw379HBb,2307,fresh-vanilla-dolphin,143kV6tmP38mr6bzq9NZFusut4GCM31b91qZm6jGwbhv73VdcYz,46.21483168650048,6.129749096554548,8c1f91af3adb1ff,0.4597625732421875,Genève,Switzerland
5024,1121YtppJdHQhJ5cn8J6a5PT5aGJv2afwArZuHqHaSeZRF5fiUfQ,2306,atomic-bubblegum-starling,14bpJhsRrYFXF1pbMLLx5MRT5Dv3jN1oRZPkEmTKhizfaFVTdwG,39.56043564818677,-0.2878540387126285,8c395400d5621ff,0.4901885986328125,La Pobla de Farnals,Spain
5025,11fmVvTrUSMynoNvg6WpYx6GVfS79WwAsnd18TrRKB2CPmPwu3x,2306,massive-lava-gazelle,13ntK72C4QCsiVe1s4rYSoc8vdCvsnnpKiUDKJCZRrM2sZGj1GT,38.388605182056075,27.072138999817188,8c3f66a551205ff,0.4188690185546875,İzmir,Turkey
5026,112c6MJTz8LkxQChgDbBwkfwFciaizFwpnfwQxYQWVo45Aw54Jrx,2306,urban-coffee-fish,12xwHMTdBV7TJ96b1iz8NNhEUeXQdSwUR3QB9hadimkCwdmPJSt,46.45176885644799,11.265822907411563,8c1f8b515655bff,1.0,San Michele,Italy
5027,11yVvDM51cK6WYryK3wvJD8P7KGhWec7w5grU1rzv5Rse64bMDM,2305,faint-sage-finch,14Ve6C2XmYeNNV1s2aS3XJB5V7uw2BPSJatPnn1vt3bFVBd3f6T,39.50475208652813,-0.36630402426062214,8c395401e9411ff,0.5850067138671875,Tavernes Blanques,Spain
5028,11ydF947dkrrzjonCRsHAhtskCpM5vhQRb8YuKXjDhXvVCcsruM,2304,soft-brick-mantis,13dKS5yPdn1tqyxxAqLaS3hayXnTwJAYhDQ2EjPSVNFYyWjc5q8,51.93126878091035,4.5655217921190525,8c196bb73ad83ff,0.4586944580078125,Capelle aan den IJssel,Netherlands
5029,119Lp7w8nMp7GpENdLzuhNuiCuWN4ikqfQSYyyF1GAQFidF1ZCY,2304,suave-rosewood-shell,13d8SmdXwkzPwuXh7xJjTRCKByWXB3cYxpuZLemUkgHLxzrgcRG,13.829835719710346,100.52430875686343,8c64a4b851161ff,1.0,Khwaeng Wong Sawang,Thailand
5030,11ykri4Lo8Sh85cswnK3PidujPrVkNT7fveCywtEg5wPxcjist1,2302,rich-silver-seagull,14sHLdmmFuiyjLn7Eknt5bjz9XkAdssJT9z1Xo3bGQUVne6X281,58.42263117716141,15.623703873328186,8c08b3d0b4acdff,1.0,Linköping,Sweden
5031,112Ar5gfGmpm9EpjrHqQNj8UEaYJJfKXKRZKsBVGBze2KGz9Cg1w,2301,droll-cornflower-beetle,14JZiMKjPq7kwAASe4uRry5fXyv6sC7G2BoGoXkcpVN3UyaRPK8,46.54056393090647,15.625656519640321,8c1e139209947ff,0.5555572509765625,Maribor,Slovenia
5032,11sc6FkasdPuqfo1rt3RzTkSQTAiVnRRUCPzDNGBzKyYrvUgpiW,2301,kind-emerald-worm,13jcTTP8Nut3jxpRj48yC1cFMNUEHzpYzgz2WimkCnvP5WBSzXn,34.078409447512264,-117.97565440665224,8c29a1daed6cdff,0.345703125,Baldwin Park,United States
5033,11sbqoi9sXeTaq7Q5XLmo1aiudQz8cXahPVTDr3BXiFfLUjhgK6,2300,steep-burgundy-gibbon,13DrUZbGx8CbxfJdhZhMNtiajhyQsjTKUEwbDYwWrktvs4EUgkk,44.78202863451524,20.410167013709103,8c1e1b2990c31ff,0.6024169921875,Beograd,Serbia
5034,112bfhDNaredENvqBqbV1KXshVad7fLGpmNoqsKUhxk1dxBuEATj,2298,rare-rainbow-parakeet,13pt8QQRLTt452FTdHcUy7QMGAoJegwf3xKwkUusF2sGr5eYhQ3,43.2851732431123,26.897820239923423,8c1eeaa4c20c9ff,0.9615325927734375,Shumen,Bulgaria
5035,11D4SmprEnHY5u2EvvNCoXgVGben7XizyBE2ag6YmG8WQ6UFwG2,2298,alert-navy-eel,14SqvtHkoc83uEGbMVJ84pAGW8vrN3UuF8x1SB8gdrdQYc47Rz9,32.71926169578991,-117.07040372988598,8c29a41848ee7ff,0.4029693603515625,San Diego,United States
5036,11ZeqUDq37wknoGa23pFEZCdqJYMiZJZDvfJdgi6kMJwmAHL5Rs,2297,rural-ceramic-giraffe,14EwX7Q9o8gY1n6ZmNi8VtfBnXoxVCc5nEbkL9mrbLp7LQub7Ux,59.9041101278831,10.802732762656278,8c09993910501ff,0.4789276123046875,Bydel Østensjø,Norway
5037,112SGSVFjSQDyQr87ECuGD7CuWi8a3ePkj7KMv499TQiuMgoCTAu,2296,thankful-cinnabar-okapi,149WcqoG8ZSBR3xVyrUDNquiEmPeG86Z1wEGHU6WazR5MPH3FRU,48.14671639139881,17.043413863791592,8c1e02d6cd56dff,0.5,Karlova Ves,Slovakia
5038,112ciurfCo1UMUgDSrwqDVJMtenNMYcALNN1cWTt4iLS3mK8d955,2296,sticky-paisley-chipmunk,14JZiMKjPq7kwAASe4uRry5fXyv6sC7G2BoGoXkcpVN3UyaRPK8,46.56095929015945,15.642430053710427,8c1e13925984dff,0.27777099609375,Center,Slovenia
5039,11Zm7xssQAHLgjRs3meXwYS3Aj3hnsLZAXF5HxJk5ehbyB71KPL,2296,small-mahogany-starfish,14Z2WXEAAw4Z32rDvJHNvFQz7tx6maZn8wnrrhmWMMjA32ojiKd,55.70365894057154,21.380331431119334,8c1f71c012e47ff,1.0,Gargždai,Lithuania
5040,112TE81B6C53u1UcT2fnBdChm5JaWchy16GoAUweExcQxNa1jCqe,2295,radiant-nylon-hamster,13Nw8SLkxWF1u32zp2qsMCE4TvXHdRsUeR2DF1MkoZM61ASGtt6,51.388681026406566,-0.2970960206491754,8c194ad99a061ff,0.2146759033203125,Surbiton,United Kingdom
5041,112KqmmswL1ESMoMyPDyNNwrV6CF2yvuqphwCBvgDtiDMapcgrAF,2295,harsh-cornflower-goblin,13JG16sd6w7CdAYFcbKuTdvTBPbw7hPj7Az6aV2rWW1W2w3mREZ,38.72516812370662,35.49690237545988,8c2d114a552b7ff,0.8620758056640625,Kayseri,Turkey
5042,112TqGppYedYREGdvYvVgAVT79U6UY12JzCUJQut61fzrE7jq3gk,2293,energetic-maroon-mustang,14qXMyfKTJ7nd5kEL6YCLi3bF15uXdckebwqzhpeVfJP3zuza9C,46.552833016739946,15.61431122309867,8c1e139241133ff,0.5555572509765625,Maribor,Slovenia
5043,112oFErk1Hfm4CqeNeKgsTmptC5BKvmHQaHmrLDv7EuvzxfSpJRz,2293,rich-goldenrod-robin,13rPbuZKq3tEUSUjYj2ECpY4tw1HZPJoe6u23ywCZaHCLyWf8QV,25.044047929171693,121.53528126828878,8c4ba0a41562bff,0.4794921875,Da’an District,Taiwan
5044,112LF9N3jz3ckk6n9SwYruhCBC7yhM7EHQ4jEEGnD9sko6DTednt,2292,prehistoric-carbon-meerkat,14EYRbyLE8pFR5gQ8BNYmgVanVUqoJzkDX8AipQ7kmFZvamfbui,47.496616744745026,19.032048519375056,8c1e037850517ff,0.5813140869140625,Budapest,Hungary
5045,11z53bXpPD1dBHDQ23T3CXYXtKe8VC8Vb3tUuM2zr4CYWD1efqX,2291,sour-bronze-viper,138n5spMa3vnYQtNgn82L3q6jphXf5zxBwKHy6SMSmjxWXgCJWF,44.01692797124717,-79.45482194346215,8c2b9aa689969ff,0.3401336669921875,Aurora,Canada
5046,11tSKobY5zaMrgK321WYh7Gh2jLHe4cSUdYrnXZrKCsyHkSJKPw,2291,itchy-sangria-hornet,14Simvx6HZzRyiuMctTsKWaNXTCsNTw9bA6e2XRFFT3K4hUdxAP,45.76467746608153,3.1050478834612765,8c1f96ad69669ff,1.0,Clermont-Ferrand,France
5047,112T3K9JRqnxNtn7pyPqCbm4Z6RcTgAjQRK8QrFruD6P8AEbUrSF,2289,cheery-fern-marmot,13v7CtsyiqL5RK6d1heAJedMwP5CgmsjgEHhKTWecHuuK94t32Y,32.8167869797399,-117.23556488085434,8c29a40009837ff,0.3115234375,San Diego,United States
5048,112neiNGT5p3UxwyesFsnDQeauPXRm2q3C8SxuoBCaDS6DyfoMGA,2288,icy-beige-pangolin,134SVC5dP19zKBYvQtPzKoy4q2eCSSNX927KRuH3AfaZ2u3pbxN,59.448258832771856,24.718007369470097,8c089b1a46f59ff,1.0,Tallinn,Estonia
5049,11pQU9i27umweFoLadCLfM9kwTqfT2SnZWhVCdUW1Wb9Sm1CfQ,2288,calm-ginger-loris,13eqWw8UXwpDDddQf8EoA2tSNMttHeDReQf9ghR7k8VWDknMiYe,51.9373232452873,4.4784243027821296,8c196bb0bad3dff,0.2726593017578125,Rotterdam,Netherlands
5050,112DuUUKFNNf9gX4idEryiRSTupBSMnZBk48Ubgfq2Rq7EqGwkh7,2288,,,0,0,,0,fail,fail
5051,11VsaPuH3aUzSZZjTq96gqBafgvMZmhfJYU5Zp4mCHzKZG1ZsPC,2288,cheerful-blue-chimpanzee,12xzN4vhHj141RPiwMdvrXLVBZWPVbuLQ59pmEFv9E7vy5UjpZn,55.87447305218484,-4.269483822335367,8c1909ac4ae9bff,0.3139190673828125,Glasgow,United Kingdom
5052,1121F8w98zxCaWfRHxELUGbn6zgLjbuDNyRBxCnFiZdSPqJerPnU,2288,happy-taffy-orca,13MV3bf19yzLMupWUqkVxveox2PxfKZeuAH41xHGLWwyDQxW52u,34.14058814810711,-118.5837684569385,8c29a1818d49dff,0.5486907958984375,Los Angeles,United States
5053,112KRJanbxx2bz2HSJBS27MnZBsuXkHAoyPDGdLLNvKo82VEo3Qt,2287,amusing-cerulean-frog,14Aq3VqdjkGosNcXRAMFDNBgEkHU3pQxGoxdQ2wazhkPzeYahoU,44.789062537281175,20.492982831457294,8c1e1b2d2c247ff,0.308929443359375,Beograd,Serbia
5054,112vbmmZ7KnKDvQaKhmHPVDDyRHBYJFXjrJCtdjPJv486aQhunoy,2286,pet-vinyl-bee,1331j6Fw1mjtyKGTBF7yV1PdgVEGjmATLGSGu6wqdSohBgjLTuw,37.80073983755121,-122.4082650491598,8c283082b4f07ff,0.0332183837890625,San Francisco,United States
5055,11j7RErqCTQQCf5mtvo3Kq4wvBJJV7ioUBvVUkCRK4ztUtnEmPQ,2286,,,0,0,,0,fail,fail
5056,1125gNEqd1izcH8gspvUMR8mtMw5UN46ZzbiYVMBufMEY2QBNeMa,2284,tangy-aquamarine-mockingbird,13ESLoXiie3eXoyitxryNQNamGAnJjKt2WkiB4gNq95knxAiGEp,40.61064790645021,-8.655454802564877,8c3931b5bbaedff,1.0,Ílhavo,Portugal
5057,112T3xFQPNqfmm6tioGBN78LrH4hVf179QWUuJtqVVjxUq5n5yaj,2284,late-mauve-hedgehog,14ZGoXLz1CUpohs8uBdEtZp5nVcAnVrbFNjEXtmFwkThfeuNBNh,56.96502945930195,24.019228449073267,8c1f6072c1835ff,0.49163818359375,Rīga,Latvia
5058,112aF2vH18ccLQnA8tNJxido5Lxx7Vxps2fxMNLJ8kxUD4BRRJj3,2283,careful-menthol-donkey,13LWDmBWeL9k5XWJzjEjPG2TkuKeHJ2fsyEob2afhWG2pSnBWdL,40.195971655714494,29.013818198017546,8c2d349551121ff,0.7662811279296875,Bursa,Turkey
5059,112tqZfQ4CYWm67un2Ffpj8XGkQeYipZABHvh9DjW53HMsWj3kAx,2282,passive-lemonade-wolverine,13tNptZHV4rb82DWtKyfpVc1T48J3APjAeRSPWxR2ayFH8SA12Q,41.5365273464909,-8.56932229208394,8c3922b9c8d3bff,1.0,Areias de Vilar,Portugal
5060,11fLciGdF85LE58ghFNs4Ys5RFJBZMU9uqmCp29iJbtYnFYrsWN,2282,cool-malachite-duck,14QyRXzxDqjvzJJFEnph3cmhs22n8mH7M3w1vXPnvv7Rr5g4kaZ,44.78674431812885,20.483638076024818,8c1ef5925ad17ff,0.3306884765625,Beograd,Serbia
5061,11Pr8QYQz5k2YPoNB7NkCjpMRkK5JLFmQ3faNcvE3ACrKHhSRrz,2282,chilly-ruby-dinosaur,141ZutpuMi7RwopBh1HdaADgWMzMgS4bfBeiMryF83XEfZ2hb1P,26.57970984536234,-81.95165953028292,8c44133b62745ff,0.440521240234375,Cape Coral,United States
5062,11U6LQNXHE4Ucr51kgc92GbN9CU9kjYzgJa6gkS6WsQArtNEJC9,2280,tiny-grape-shetland,14kLKrwpPfM7xWhmUvtWrpzUsAQpdUfo5C65FbUysGgecuBtNHR,45.76573814069992,21.308129730912402,8c1e192f24141ff,1.0,Ghiroda,Romania
5063,119dxEXLaAcw9XbeW192SFQ13YQr8dUeLycHZy8pw4pU9HmS2KC,2280,glamorous-aqua-salamander,14SgjRbWGqPWKHLLvPeSrdeEpq451EuiwYJkTDmJXmLkKVYrAVu,59.292260919027704,18.077456918083385,8c08866ad1a11ff,0.4761962890625,Enskede-Årsta-Vantör,Sweden
5064,112ckPLxyunorU9R5pewTV92LB6ktvZEfsHxWweQof8ZSPQqrWJ6,2278,spare-red-donkey,13RZVv2vzoYTt3z7jr6gPusQPpexJhRdeG4nWbtL8pZArpYeiHL,49.20849706680919,16.55103220690531,8c1e06954ae3bff,,Brno-Jundrov,Czechia
5065,11QDvbXmw2bgBtty2nrc4JRqa4tTsbc2aAQfMdixXcWortsMBhA,2278,vast-pastel-boar,137uUwhozoKUvY9gB1ZPHJfaXU5Eme17DVNEARHghh77o5npZZB,36.09069146736148,-79.42380081383847,8c2a8b14946b3ff,1.0,Burlington,United States
5066,11VeLB1CW9JSS8sCSkrWoLAzGeVDs5Bb2cArgtwRBAB9u2A4qnQ,2277,future-basil-bee,13sk3zXfzrVQup644tf6NkqtpxWus1EdNt8pxyNDSeRrXSYPsrf,44.745409434048796,20.433580933636335,8c1ef59221937ff,0.72149658203125,Beograd,Serbia
5067,11cMW4o4VVmtw8RxboQyeeKafTyhwcFJUgHTX8mSeQFgt2Chn3U,2275,polite-ocean-pangolin,14TS2cX7MvFnoACA2Y4k8b1hEeo3DZRfkmyPUj2SQHLczMW81az,57.72015871093012,11.94411141922547,8c1f25a90294bff,0.4081573486328125,Brämaregården,Sweden
